game_date,shirt_no,player_name,on_for,off_for
2004-02-21,30,Ian Goodison,,23.0
2004-02-21,10,Gary Jones,,17.0
2004-02-21,23,David Beresford,30.0,
2004-02-21,11,Shane Nicholson,14.0,
2004-02-21,14,Eugene Dadi,,11.0
2004-02-21,17,Alex Hay,10.0,
2004-02-24,10,Gary Jones,23.0,
2004-02-24,11,Shane Nicholson,4.0,
2004-02-24,23,David Beresford,,10.0
2004-02-24,4,Graham Allen,,11.0
2004-03-03,16,Alan Navarro,18.0,
2004-03-03,18,Danny Harrison,,16.0
2004-03-07,23,David Beresford,,11.0
2004-03-07,11,Shane Nicholson,23.0,
2004-03-10,11,Shane Nicholson,15.0,
2004-03-10,14,Eugene Dadi,,39.0
2004-03-10,39,Iffy Onuora,14.0,
2004-03-10,15,Ryan Taylor,,11.0
2004-03-13,6,Tyrone Loran,18.0,
2004-03-13,18,Danny Harrison,,6.0
2004-03-16,23,David Beresford,,14.0
2004-03-16,14,Eugene Dadi,23.0,
2004-03-20,15,Ryan Taylor,,39.0
2004-03-20,39,Iffy Onuora,15.0,
2004-03-24,7,Iain Hume,,17.0
2004-03-24,17,Alex Hay,7.0,
2004-03-27,16,Alan Navarro,8.0,
2004-03-27,23,David Beresford,,11.0
2004-03-27,14,Eugene Dadi,,7.0
2004-03-27,11,Shane Nicholson,23.0,
2004-03-27,7,Iain Hume,14.0,
2004-03-27,8,Micky Mellon,,16.0
2004-04-03,23,David Beresford,,2.0
2004-04-03,7,Iain Hume,14.0,
2004-04-03,14,Eugene Dadi,,7.0
2004-04-03,2,Sean Connelly,23.0,
2004-04-06,31,Paul Hall,,7.0
2004-04-06,7,Iain Hume,31.0,
2004-04-10,31,Paul Hall,,23.0
2004-04-10,7,Iain Hume,14.0,
2004-04-10,23,David Beresford,31.0,
2004-04-10,14,Eugene Dadi,,7.0
2004-04-12,6,Tyrone Loran,,2.0
2004-04-12,2,Sean Connelly,6.0,
2004-04-17,10,Gary Jones,,7.0
2004-04-17,6,Tyrone Loran,,2.0
2004-04-17,14,Eugene Dadi,,23.0
2004-04-17,2,Sean Connelly,6.0,
2004-04-17,23,David Beresford,14.0,
2004-04-17,7,Iain Hume,10.0,
2004-04-24,15,Ryan Taylor,31.0,
2004-04-24,23,David Beresford,30.0,
2004-04-24,30,Ian Goodison,,23.0
2004-04-24,17,Alex Hay,10.0,
2004-04-24,10,Gary Jones,,17.0
2004-04-24,31,Paul Hall,,15.0
2004-05-01,17,Alex Hay,7.0,
2004-05-01,6,Tyrone Loran,8.0,
2004-05-01,8,Micky Mellon,,6.0
2004-05-01,7,Iain Hume,,17.0
2004-05-01,15,Ryan Taylor,31.0,
2004-05-01,31,Paul Hall,,15.0
2004-05-08,14,Eugene Dadi,23.0,
2004-05-08,23,David Beresford,,14.0
2004-08-07,7,Iain Hume,,20.0
2004-08-07,10,Gary Jones,,14.0
2004-08-07,20,David Beresford,7.0,
2004-08-07,14,Eugene Dadi,10.0,
2004-08-10,14,Eugene Dadi,,12.0
2004-08-10,18,Danny Harrison,34.0,
2004-08-10,34,Jason McAteer,,18.0
2004-08-10,12,Calvin Zola,14.0,
2004-08-14,18,Danny Harrison,34.0,
2004-08-14,16,Theodore Whitmore,7.0,
2004-08-14,14,Eugene Dadi,,12.0
2004-08-14,34,Jason McAteer,,18.0
2004-08-14,12,Calvin Zola,14.0,
2004-08-14,7,Iain Hume,,16.0
2004-08-21,7,Iain Hume,11.0,
2004-08-21,11,Paul Hall,,7.0
2004-08-24,8,Mark Rankine,,18.0
2004-08-24,18,Danny Harrison,8.0,
2004-08-24,12,Calvin Zola,,14.0
2004-08-24,14,Eugene Dadi,12.0,
2004-08-24,19,Steven Jennings,20.0,
2004-08-24,20,David Beresford,,19.0
2004-08-27,12,Calvin Zola,,14.0
2004-08-27,18,Danny Harrison,,16.0
2004-08-27,20,David Beresford,15.0,
2004-08-27,15,Ian Goodison,,20.0
2004-08-27,14,Eugene Dadi,12.0,
2004-08-27,16,Theodore Whitmore,18.0,
2004-08-30,12,Calvin Zola,,14.0
2004-08-30,20,David Beresford,15.0,
2004-08-30,15,Ian Goodison,,20.0
2004-08-30,16,Theodore Whitmore,,6.0
2004-08-30,6,Tyrone Loran,16.0,
2004-08-30,14,Eugene Dadi,12.0,
2004-09-11,6,Tyrone Loran,15.0,
2004-09-11,20,David Beresford,,7.0
2004-09-11,7,Iain Hume,20.0,
2004-09-11,15,Ian Goodison,,6.0
2004-09-14,19,Steven Jennings,,34.0
2004-09-14,12,Calvin Zola,,14.0
2004-09-14,7,Iain Hume,,20.0
2004-09-14,34,Jason McAteer,19.0,
2004-09-14,20,David Beresford,7.0,
2004-09-14,14,Eugene Dadi,12.0,
2004-09-18,16,Theodore Whitmore,2.0,
2004-09-18,21,Chris Dagnall,14.0,
2004-09-18,14,Eugene Dadi,,21.0
2004-09-18,2,Ryan Taylor,,16.0
2004-09-21,16,Theodore Whitmore,,20.0
2004-09-21,14,Eugene Dadi,,12.0
2004-09-21,20,David Beresford,16.0,
2004-09-21,12,Calvin Zola,14.0,
2004-09-25,16,Theodore Whitmore,20.0,
2004-09-25,14,Eugene Dadi,12.0,
2004-09-25,34,Jason McAteer,,19.0
2004-09-25,19,Steven Jennings,34.0,
2004-09-25,12,Calvin Zola,,14.0
2004-09-25,20,David Beresford,,16.0
2004-10-02,12,Calvin Zola,14.0,
2004-10-02,14,Eugene Dadi,,12.0
2004-10-02,16,Theodore Whitmore,20.0,
2004-10-02,20,David Beresford,,16.0
2004-10-19,11,Paul Hall,21.0,
2004-10-19,18,Danny Harrison,34.0,
2004-10-19,21,Chris Dagnall,,11.0
2004-10-19,7,Iain Hume,,12.0
2004-10-19,12,Calvin Zola,7.0,
2004-10-19,34,Jason McAteer,,18.0
2004-10-23,7,Iain Hume,,11.0
2004-10-23,12,Calvin Zola,21.0,
2004-10-23,11,Paul Hall,7.0,
2004-10-23,21,Chris Dagnall,,12.0
2004-10-23,16,Theodore Whitmore,,18.0
2004-10-23,18,Danny Harrison,16.0,
2004-10-30,12,Calvin Zola,21.0,
2004-10-30,21,Chris Dagnall,,12.0
2004-11-02,20,David Beresford,12.0,
2004-11-02,10,Gary Jones,5.0,
2004-11-02,5,Ian Sharps,,10.0
2004-11-02,12,Calvin Zola,,20.0
2004-11-06,12,Calvin Zola,,14.0
2004-11-06,14,Eugene Dadi,12.0,
2004-11-09,7,Iain Hume,,9.0
2004-11-09,9,Simon Haworth,7.0,
2004-11-20,4,Mike Jackson,,14.0
2004-11-20,14,Eugene Dadi,4.0,
2004-11-27,9,Simon Haworth,,16.0
2004-11-27,15,Ian Goodison,,26.0
2004-11-27,26,Paul Brown,15.0,
2004-11-27,16,Theodore Whitmore,9.0,
2004-11-30,15,Ian Goodison,,14.0
2004-11-30,14,Eugene Dadi,15.0,
2004-12-07,16,Theodore Whitmore,,10.0
2004-12-07,20,David Beresford,15.0,
2004-12-07,14,Eugene Dadi,11.0,
2004-12-07,10,Gary Jones,16.0,
2004-12-07,15,Ian Goodison,,20.0
2004-12-07,11,Paul Hall,,14.0
2004-12-10,20,David Beresford,,16.0
2004-12-10,18,Danny Harrison,8.0,
2004-12-10,16,Theodore Whitmore,20.0,
2004-12-10,4,Mike Jackson,,15.0
2004-12-10,15,Ian Goodison,4.0,
2004-12-10,8,Mark Rankine,,18.0
2004-12-18,14,Eugene Dadi,10.0,
2004-12-18,1,John Achterberg,,13.0
2004-12-18,10,Gary Jones,,14.0
2004-12-18,13,Russell Howarth,,16.0
2004-12-18,16,Theodore Whitmore,13.0,
2004-12-18,13,Russell Howarth,1.0,
2004-12-28,7,Iain Hume,,11.0
2004-12-28,11,Paul Hall,7.0,
2005-01-01,18,Danny Harrison,8.0,
2005-01-01,8,Mark Rankine,,18.0
2005-01-03,14,Eugene Dadi,,19.0
2005-01-03,16,Theodore Whitmore,34.0,
2005-01-03,19,Steven Jennings,14.0,
2005-01-03,34,Jason McAteer,,16.0
2005-01-10,18,Danny Harrison,,16.0
2005-01-10,16,Theodore Whitmore,18.0,
2005-01-10,5,Ian Sharps,,10.0
2005-01-10,11,Paul Hall,,14.0
2005-01-10,10,Gary Jones,5.0,
2005-01-10,14,Eugene Dadi,11.0,
2005-01-15,11,Paul Hall,21.0,
2005-01-15,17,Paul Linwood,15.0,
2005-01-15,15,Ian Goodison,,17.0
2005-01-15,34,Jason McAteer,,18.0
2005-01-15,21,Chris Dagnall,,11.0
2005-01-15,18,Danny Harrison,34.0,
2005-01-22,8,Mark Rankine,,19.0
2005-01-22,7,Iain Hume,,14.0
2005-01-22,16,Theodore Whitmore,,11.0
2005-01-22,11,Paul Hall,16.0,
2005-01-22,19,Steven Jennings,8.0,
2005-01-22,14,Eugene Dadi,7.0,
2005-01-25,16,Theodore Whitmore,11.0,
2005-01-25,11,Paul Hall,,16.0
2005-01-29,16,Theodore Whitmore,7.0,
2005-01-29,7,Iain Hume,,16.0
2005-01-29,15,Ian Goodison,,17.0
2005-01-29,17,Paul Linwood,15.0,
2005-02-05,17,Paul Linwood,11.0,
2005-02-05,14,Eugene Dadi,,19.0
2005-02-05,19,Steven Jennings,14.0,
2005-02-05,11,Paul Hall,,17.0
2005-02-12,11,Paul Hall,,19.0
2005-02-12,10,Gary Jones,14.0,
2005-02-12,19,Steven Jennings,11.0,
2005-02-12,16,Theodore Whitmore,20.0,
2005-02-12,14,Eugene Dadi,,10.0
2005-02-12,20,David Beresford,,16.0
2005-02-22,21,Chris Dagnall,14.0,
2005-02-22,14,Eugene Dadi,,21.0
2005-02-26,16,Theodore Whitmore,21.0,
2005-02-26,34,Jason McAteer,,18.0
2005-02-26,21,Chris Dagnall,,16.0
2005-02-26,7,Iain Hume,,10.0
2005-02-26,18,Danny Harrison,34.0,
2005-02-26,10,Gary Jones,7.0,
2005-03-05,14,Eugene Dadi,,21.0
2005-03-05,10,Gary Jones,16.0,
2005-03-05,21,Chris Dagnall,14.0,
2005-03-05,16,Theodore Whitmore,,10.0
2005-03-12,7,Iain Hume,,16.0
2005-03-12,16,Theodore Whitmore,7.0,
2005-03-18,7,Iain Hume,,18.0
2005-03-18,21,Chris Dagnall,16.0,
2005-03-18,18,Danny Harrison,7.0,
2005-03-18,17,Paul Linwood,15.0,
2005-03-18,16,Theodore Whitmore,,21.0
2005-03-18,15,Ian Goodison,,17.0
2005-03-26,7,Iain Hume,,21.0
2005-03-26,21,Chris Dagnall,7.0,
2005-03-28,18,Danny Harrison,26.0,
2005-03-28,16,Theodore Whitmore,34.0,
2005-03-28,34,Jason McAteer,,16.0
2005-03-28,26,Paul Brown,,18.0
2005-04-02,19,Steven Jennings,16.0,
2005-04-02,21,Chris Dagnall,7.0,
2005-04-02,18,Danny Harrison,34.0,
2005-04-02,7,Iain Hume,,21.0
2005-04-02,34,Jason McAteer,,18.0
2005-04-02,16,Theodore Whitmore,,19.0
2005-04-12,16,Theodore Whitmore,,18.0
2005-04-12,19,Steven Jennings,34.0,
2005-04-12,21,Chris Dagnall,7.0,
2005-04-12,18,Danny Harrison,16.0,
2005-04-12,7,Iain Hume,,21.0
2005-04-12,34,Jason McAteer,,19.0
2005-04-16,14,Eugene Dadi,16.0,
2005-04-16,16,Theodore Whitmore,,14.0
2005-04-16,21,Chris Dagnall,20.0,
2005-04-16,20,David Beresford,,21.0
2005-04-23,8,Mark Rankine,,17.0
2005-04-23,17,Paul Linwood,8.0,
2005-04-29,2,Ryan Taylor,,21.0
2005-04-29,16,Theodore Whitmore,,20.0
2005-04-29,21,Chris Dagnall,2.0,
2005-04-29,20,David Beresford,16.0,
2005-05-07,11,Paul Hall,,26.0
2005-05-07,26,Paul Brown,11.0,
2005-05-13,14,Eugene Dadi,16.0,
2005-05-13,20,David Beresford,11.0,
2005-05-13,11,Paul Hall,,20.0
2005-05-13,16,Theodore Whitmore,,14.0
2005-05-17,20,David Beresford,15.0,
2005-05-17,18,Danny Harrison,34.0,
2005-05-17,14,Eugene Dadi,,21.0
2005-05-17,21,Chris Dagnall,14.0,
2005-05-17,34,Jason McAteer,,18.0
2005-05-17,15,Ian Goodison,,20.0
2005-08-06,8,Mark Rankine,,12.0
2005-08-06,12,Steven Jennings,8.0,
2005-08-09,8,Mark Rankine,,18.0
2005-08-09,16,Theodore Whitmore,11.0,
2005-08-09,18,Danny Harrison,8.0,
2005-08-09,11,Sam Aiston,,16.0
2005-08-12,8,Mark Rankine,,18.0
2005-08-12,28,Steve Davies,7.0,
2005-08-12,7,Iain Hume,,28.0
2005-08-12,18,Danny Harrison,8.0,
2005-08-12,12,Steven Jennings,6.0,
2005-08-12,6,Jason McAteer,,12.0
2005-08-20,17,Paul Linwood,,2.0
2005-08-20,4,Mike Jackson,,12.0
2005-08-20,7,Iain Hume,,28.0
2005-08-20,12,Steven Jennings,4.0,
2005-08-20,28,Steve Davies,7.0,
2005-08-20,2,Alex Bruce,17.0,
2005-08-23,8,Mark Rankine,,2.0
2005-08-23,2,Alex Bruce,8.0,
2005-08-23,7,Iain Hume,28.0,
2005-08-23,28,Steve Davies,,7.0
2005-08-27,7,Iain Hume,,28.0
2005-08-27,21,Chris Dagnall,11.0,
2005-08-27,28,Steve Davies,7.0,
2005-08-27,11,Sam Aiston,,21.0
2005-08-29,21,Chris Dagnall,10.0,
2005-08-29,16,Theodore Whitmore,3.0,
2005-08-29,28,Steve Davies,7.0,
2005-08-29,10,Chris Greenacre,,21.0
2005-08-29,7,Iain Hume,,28.0
2005-08-29,3,Gareth Roberts,,16.0
2005-09-02,14,Delroy Facey,,21.0
2005-09-02,16,Theodore Whitmore,12.0,
2005-09-02,21,Chris Dagnall,14.0,
2005-09-02,12,Steven Jennings,,16.0
2005-09-09,20,Carl Tremarco,,12.0
2005-09-09,8,Mark Rankine,,18.0
2005-09-09,12,Steven Jennings,20.0,
2005-09-09,18,Danny Harrison,8.0,
2005-09-17,21,Chris Dagnall,7.0,
2005-09-17,7,Nicky Summerbee,,21.0
2005-09-24,7,Nicky Summerbee,,12.0
2005-09-24,12,Steven Jennings,7.0,
2005-09-24,6,Jason McAteer,18.0,
2005-09-24,18,Danny Harrison,,6.0
2005-09-27,12,Steven Jennings,8.0,
2005-09-27,8,Mark Rankine,,12.0
2005-10-01,7,Nicky Summerbee,,11.0
2005-10-01,11,Sam Aiston,,21.0
2005-10-01,21,Chris Dagnall,11.0,
2005-10-01,11,Sam Aiston,7.0,
2005-10-15,9,Calvin Zola,,16.0
2005-10-15,16,Theodore Whitmore,9.0,
2005-10-18,12,Steve Davies,10.0,
2005-10-18,9,Calvin Zola,11.0,
2005-10-18,10,Chris Greenacre,,12.0
2005-10-18,11,Sam Aiston,,9.0
2005-10-22,8,Mark Rankine,,19.0
2005-10-22,19,Stephen O'Leary,8.0,
2005-10-29,28,Steve Davies,,15.0
2005-10-29,15,Ian Goodison,28.0,
2005-11-06,28,Steve Davies,,21.0
2005-11-06,21,Chris Dagnall,28.0,
2005-11-06,8,Mark Rankine,,11.0
2005-11-06,11,Sam Aiston,8.0,
2005-11-12,9,Calvin Zola,14.0,
2005-11-12,15,Ian Goodison,28.0,
2005-11-12,28,Steve Davies,,15.0
2005-11-12,18,Danny Harrison,,11.0
2005-11-12,11,Sam Aiston,18.0,
2005-11-12,14,Delroy Facey,,9.0
2005-11-19,9,Calvin Zola,14.0,
2005-11-19,17,Paul Linwood,,2.0
2005-11-19,21,Chris Dagnall,10.0,
2005-11-19,2,Simon Francis,17.0,
2005-11-19,14,Delroy Facey,,9.0
2005-11-19,10,Chris Greenacre,,21.0
2005-11-22,12,Steven Jennings,,21.0
2005-11-22,21,Chris Dagnall,12.0,
2005-11-26,12,Steven Jennings,11.0,
2005-11-26,28,Steve Davies,10.0,
2005-11-26,11,Sam Aiston,,12.0
2005-11-26,10,Chris Greenacre,,28.0
2005-11-26,14,Delroy Facey,,9.0
2005-11-26,9,Calvin Zola,14.0,
2005-12-06,18,Danny Harrison,,11.0
2005-12-06,4,Mike Jackson,,20.0
2005-12-06,20,Carl Tremarco,4.0,
2005-12-06,11,Sam Aiston,18.0,
2005-12-10,28,Steve Davies,10.0,
2005-12-10,28,Steve Davies,,9.0
2005-12-10,9,Calvin Zola,28.0,
2005-12-10,10,Chris Greenacre,,28.0
2005-12-17,28,Steve Davies,5.0,
2005-12-17,11,Sam Aiston,9.0,
2005-12-17,5,Ian Sharps,,28.0
2005-12-17,9,Calvin Zola,,11.0
2005-12-20,21,Carl Tremarco,,16.0
2005-12-20,16,Theodore Whitmore,21.0,
2005-12-20,11,Sam Aiston,,22.0
2005-12-20,22,Paul Brown,11.0,
2005-12-26,14,Delroy Facey,,28.0
2005-12-26,17,Paul Linwood,15.0,
2005-12-26,15,Ian Goodison,,17.0
2005-12-26,28,Steve Davies,14.0,
2005-12-28,6,Jason McAteer,,20.0
2005-12-28,20,Carl Tremarco,6.0,
2005-12-31,8,Mark Rankine,,6.0
2005-12-31,6,Jason McAteer,8.0,
2006-01-02,15,Ian Goodison,11.0,
2006-01-02,28,Steve Davies,20.0,
2006-01-02,12,Steven Jennings,9.0,
2006-01-02,9,Calvin Zola,,12.0
2006-01-02,20,Carl Tremarco,,28.0
2006-01-02,11,Sam Aiston,,15.0
2006-01-07,9,Calvin Zola,,14.0
2006-01-07,6,Jason McAteer,,8.0
2006-01-07,18,Danny Harrison,,19.0
2006-01-07,14,Delroy Facey,9.0,
2006-01-07,8,Mark Rankine,6.0,
2006-01-07,19,Stephen O'Leary,18.0,
2006-01-14,14,Delroy Facey,9.0,
2006-01-14,8,Mark Rankine,19.0,
2006-01-14,9,Calvin Zola,,14.0
2006-01-14,19,Stephen O'Leary,,8.0
2006-01-14,18,Danny Harrison,,11.0
2006-01-14,11,Sam Aiston,18.0,
2006-02-03,19,Stephen O'Leary,,12.0
2006-02-03,12,Steven Jennings,19.0,
2006-02-11,11,Sam Aiston,6.0,
2006-02-11,14,Delroy Facey,,8.0
2006-02-11,8,Mark Rankine,14.0,
2006-02-11,6,Jason McAteer,,11.0
2006-02-14,28,Steve Davies,14.0,
2006-02-14,14,Delroy Facey,,28.0
2006-02-25,19,Stephen O'Leary,,9.0
2006-02-25,9,Calvin Zola,19.0,
2006-02-25,8,Mark Rankine,,6.0
2006-02-25,6,Jason McAteer,8.0,
2006-03-07,9,Calvin Zola,,14.0
2006-03-07,14,Delroy Facey,9.0,
2006-03-11,20,Carl Tremarco,,18.0
2006-03-11,6,Jason McAteer,,12.0
2006-03-11,18,Danny Harrison,20.0,
2006-03-11,12,Steven Jennings,6.0,
2006-03-11,9,Calvin Zola,,14.0
2006-03-11,14,Delroy Facey,9.0,
2006-03-25,6,Jason McAteer,,18.0
2006-03-25,18,Danny Harrison,6.0,
2006-03-25,14,Delroy Facey,9.0,
2006-03-25,9,Calvin Zola,,14.0
2006-03-31,5,Ian Sharps,,15.0
2006-03-31,14,Delroy Facey,,11.0
2006-03-31,11,Sam Aiston,14.0,
2006-03-31,28,Steve Davies,9.0,
2006-03-31,15,Ian Goodison,5.0,
2006-03-31,9,Calvin Zola,,28.0
2006-04-08,28,Steve Davies,19.0,
2006-04-08,18,Danny Harrison,9.0,
2006-04-08,19,Stephen O'Leary,,28.0
2006-04-08,15,Ian Goodison,,11.0
2006-04-08,9,Calvin Zola,,18.0
2006-04-08,11,Sam Aiston,15.0,
2006-04-15,19,Stephen O'Leary,,11.0
2006-04-15,28,Steve Davies,,20.0
2006-04-15,11,Sam Aiston,19.0,
2006-04-15,20,Carl Tremarco,28.0,
2006-04-17,11,Sam Aiston,,18.0
2006-04-17,20,Carl Tremarco,,6.0
2006-04-17,31,David Raven,,28.0
2006-04-17,18,Danny Harrison,11.0,
2006-04-17,6,Jason McAteer,20.0,
2006-04-17,28,Steve Davies,31.0,
2006-04-22,20,Carl Tremarco,28.0,
2006-04-22,28,Steve Davies,,20.0
2006-05-06,14,Delroy Facey,,28.0
2006-05-06,17,Paul Linwood,,23.0
2006-05-06,6,Jason McAteer,20.0,
2006-05-06,28,Steve Davies,14.0,
2006-05-06,23,Oliver James,17.0,
2006-05-06,20,Carl Tremarco,,6.0
2006-08-05,9,Gareth Taylor,,8.0
2006-08-05,3,Carl Tremarco,11.0,
2006-08-05,11,Kevin Ellison,,3.0
2006-08-05,8,Calvin Zola,9.0,
2006-08-08,7,John Mullin,,6.0
2006-08-08,2,Robbie Stockdale,,8.0
2006-08-08,8,Calvin Zola,2.0,
2006-08-08,6,Jason McAteer,7.0,
2006-08-12,10,Chris Greenacre,,8.0
2006-08-12,11,Kevin Ellison,,3.0
2006-08-12,3,Carl Tremarco,11.0,
2006-08-12,8,Calvin Zola,10.0,
2006-08-19,6,Jason McAteer,4.0,
2006-08-19,4,Paul McLaren,,6.0
2006-08-22,19,Steve Davies,11.0,
2006-08-22,12,Steven Jennings,6.0,
2006-08-22,8,Calvin Zola,23.0,
2006-08-22,6,Jason McAteer,,12.0
2006-08-22,11,Kevin Ellison,,19.0
2006-08-22,23,Chris Shuker,,8.0
2006-08-26,23,Chris Shuker,,6.0
2006-08-26,11,Kevin Ellison,,3.0
2006-08-26,3,Carl Tremarco,11.0,
2006-08-26,6,Jason McAteer,23.0,
2006-09-02,6,Jason McAteer,4.0,
2006-09-02,4,Paul McLaren,,6.0
2006-09-16,4,Paul McLaren,,12.0
2006-09-16,12,Steven Jennings,4.0,
2006-09-16,11,Kevin Ellison,,19.0
2006-09-16,19,Steve Davies,11.0,
2006-09-23,8,Calvin Zola,,10.0
2006-09-23,10,Chris Greenacre,8.0,
2006-09-26,7,John Mullin,,12.0
2006-09-26,16,Chris McCready,,5.0
2006-09-26,5,Shane Cansdell-Sherriff,16.0,
2006-09-26,12,Steven Jennings,7.0,
2006-09-30,11,Kevin Ellison,,19.0
2006-09-30,19,Steve Davies,11.0,
2006-10-17,11,Kevin Ellison,,3.0
2006-10-17,3,Carl Tremarco,11.0,
2006-10-21,19,Steve Davies,11.0,
2006-10-21,18,Danny Harrison,7.0,
2006-10-21,7,John Mullin,,18.0
2006-10-21,6,Jason McAteer,,9.0
2006-10-21,11,Kevin Ellison,,19.0
2006-10-21,9,Gareth Taylor,6.0,
2006-10-28,6,Jason McAteer,11.0,
2006-10-28,19,Steve Davies,10.0,
2006-10-28,10,Chris Greenacre,,19.0
2006-10-28,11,Kevin Ellison,,6.0
2006-10-31,12,Steven Jennings,,15.0
2006-10-31,19,Steve Davies,,18.0
2006-10-31,18,Danny Harrison,19.0,
2006-10-31,10,Chris Greenacre,11.0,
2006-10-31,15,Ian Goodison,12.0,
2006-10-31,11,Kevin Ellison,,10.0
2006-11-03,3,Carl Tremarco,19.0,
2006-11-03,19,Steve Davies,,3.0
2006-11-11,4,Paul McLaren,,21.0
2006-11-11,21,Mike Jones,4.0,
2006-11-18,6,Jason McAteer,19.0,
2006-11-18,19,Steve Davies,,6.0
2006-11-24,8,Calvin Zola,19.0,
2006-11-24,19,Steve Davies,,8.0
2006-12-02,11,Kevin Ellison,,8.0
2006-12-02,8,Calvin Zola,11.0,
2006-12-05,2,Robbie Stockdale,23.0,
2006-12-05,23,Chris Shuker,,2.0
2006-12-09,2,Robbie Stockdale,,3.0
2006-12-09,8,Calvin Zola,10.0,
2006-12-09,10,Chris Greenacre,,8.0
2006-12-09,3,Carl Tremarco,2.0,
2006-12-23,19,Steve Davies,11.0,
2006-12-23,2,Robbie Stockdale,,8.0
2006-12-23,8,Calvin Zola,2.0,
2006-12-23,11,Kevin Ellison,,19.0
2006-12-26,5,Shane Cansdell-Sherriff,,3.0
2006-12-26,19,Steve Davies,,8.0
2006-12-26,24,John Achterberg,1.0,
2006-12-26,8,Calvin Zola,19.0,
2006-12-26,3,Carl Tremarco,5.0,
2006-12-26,1,Gavin Ward,,24.0
2006-12-30,3,Carl Tremarco,19.0,
2006-12-30,19,Steve Davies,,3.0
2006-12-30,1,Gavin Ward,24.0,
2006-12-30,24,John Achterberg,,1.0
2006-12-30,11,Kevin Ellison,16.0,
2006-12-30,16,Chris McCready,,11.0
2007-01-01,19,Steve Davies,,3.0
2007-01-01,3,Carl Tremarco,19.0,
2007-01-06,19,Steve Davies,,11.0
2007-01-06,10,Chris Greenacre,,8.0
2007-01-06,11,Kevin Ellison,19.0,
2007-01-06,8,Calvin Zola,10.0,
2007-01-13,11,Kevin Ellison,23.0,
2007-01-13,23,Chris Shuker,,11.0
2007-01-13,19,Steve Davies,,25.0
2007-01-13,25,Craig Curran,19.0,
2007-01-16,8,Calvin Zola,,10.0
2007-01-16,10,Chris Greenacre,8.0,
2007-01-19,3,Carl Tremarco,15.0,
2007-01-19,8,Calvin Zola,,10.0
2007-01-19,11,Kevin Ellison,19.0,
2007-01-19,10,Chris Greenacre,8.0,
2007-01-19,19,Steve Davies,,11.0
2007-01-19,15,Ian Goodison,,3.0
2007-01-26,19,Steve Davies,,8.0
2007-01-26,8,Calvin Zola,19.0,
2007-02-03,19,Steve Davies,23.0,
2007-02-03,23,Chris Shuker,,19.0
2007-02-10,5,Shane Cansdell-Sherriff,14.0,
2007-02-10,14,John Thompson,,5.0
2007-02-10,11,Kevin Ellison,,18.0
2007-02-10,18,Danny Harrison,11.0,
2007-02-17,10,Chris Greenacre,,11.0
2007-02-17,18,Danny Harrison,2.0,
2007-02-17,24,John Achterberg,,1.0
2007-02-17,1,Gavin Ward,24.0,
2007-02-17,11,Kevin Ellison,10.0,
2007-02-17,2,Robbie Stockdale,,18.0
2007-02-20,19,Steve Davies,6.0,
2007-02-20,8,Calvin Zola,3.0,
2007-02-20,3,Carl Tremarco,,8.0
2007-02-20,6,Jason McAteer,,19.0
2007-02-24,6,Jason McAteer,,11.0
2007-02-24,11,Kevin Ellison,6.0,
2007-03-02,11,Kevin Ellison,,19.0
2007-03-02,6,Jason McAteer,7.0,
2007-03-02,19,Steve Davies,11.0,
2007-03-02,8,Calvin Zola,9.0,
2007-03-02,9,Gareth Taylor,,8.0
2007-03-02,7,John Mullin,,6.0
2007-03-10,19,Steve Davies,11.0,
2007-03-10,11,Kevin Ellison,,19.0
2007-03-10,8,Calvin Zola,5.0,
2007-03-10,5,Shane Cansdell-Sherriff,,8.0
2007-03-30,8,Calvin Zola,7.0,
2007-03-30,11,Kevin Ellison,,19.0
2007-03-30,19,Steve Davies,11.0,
2007-03-30,7,John Mullin,,8.0
2007-04-07,3,Carl Tremarco,,5.0
2007-04-07,9,Gareth Taylor,,11.0
2007-04-07,5,Shane Cansdell-Sherriff,3.0,
2007-04-07,18,Danny Harrison,23.0,
2007-04-07,11,Kevin Ellison,9.0,
2007-04-07,23,Chris Shuker,,18.0
2007-04-09,19,Steve Davies,11.0,
2007-04-09,25,Craig Curran,23.0,
2007-04-09,23,Chris Shuker,,25.0
2007-04-09,11,Kevin Ellison,,19.0
2007-04-14,19,Steve Davies,9.0,
2007-04-14,9,Gareth Taylor,,19.0
2007-04-21,23,Chris Shuker,16.0,
2007-04-21,16,Chris McCready,,23.0
2007-04-28,13,Ben Hinchliffe,23.0,
2007-04-28,7,John Mullin,4.0,
2007-04-28,8,Calvin Zola,,10.0
2007-04-28,4,Paul McLaren,,7.0
2007-04-28,23,Chris Shuker,,13.0
2007-04-28,10,Chris Greenacre,8.0,
2007-05-05,23,Chris Shuker,,6.0
2007-05-05,6,Jason McAteer,23.0,
2007-05-05,11,Kevin Ellison,25.0,
2007-05-05,25,Craig Curran,,11.0
2007-05-05,8,Calvin Zola,,10.0
2007-05-05,10,Chris Greenacre,8.0,
2007-08-11,23,Chris Shuker,,25.0
2007-08-11,10,Chris Greenacre,,9.0
2007-08-11,9,Gareth Taylor,10.0,
2007-08-11,25,Craig Curran,23.0,
2007-08-14,10,Chris Greenacre,,9.0
2007-08-14,23,Chris Shuker,,25.0
2007-08-14,25,Craig Curran,23.0,
